w,l,wl,srs_adj,sos_adj,ap_pre,ap_high,ap_final,adj_ncaa
11,17,0.393,33.38,23.93,0,0,0,0
9,15,0.375,34.98,23.93,0,0,0,0
10,16,0.385,37.02,23.93,0,0,0,0
10,20,0.333,39.73,23.93,0,0,0,0
11,17,0.393,41.92,23.93,0,0,0,0
11,15,0.423,42.13,23.93,0,0,0,0
14,17,0.452,45.15,23.93,0,0,0,0.26
16,13,0.552,45.8,23.93,0,0,0,0
19,13,0.594,47.16,23.93,0,0.5,0.433,0
21,8,0.724,49.3,23.93,0,0,0,0
21,9,0.7,49.98,23.93,0,0,0,0.26
17,13,0.567,51.28,23.93,0,0,0,0
20,8,0.714,51.55,23.93,0,0,0,0
22,9,0.71,51.66,23.93,0,0,0,0.36
27,4,0.871,56.8,23.93,0,0.733,0.633,0.36
8,22,0.267,38.73,23.94,0,0,0,0
13,19,0.406,41.55,23.94,0,0,0,0
11,11,0.5,45.73,23.94,0,0,0,0
15,14,0.517,45.82,23.94,0,0,0,0
15,12,0.556,46.27,23.94,0,0,0,0
14,12,0.538,47.73,23.94,0,0,0,0
19,11,0.633,51.98,23.94,0,0,0,0.26
28,4,0.875,56.63,23.94,0.833,0.867,0.767,0.587
26,2,0.929,61.78,23.94,0.967,1,1,0.714
23,3,0.885,62.3,23.94,0,0.967,0.933,0.714
7,21,0.25,34.27,23.95,0,0,0,0
8,21,0.276,36.6,23.95,0,0,0,0
10,15,0.4,38.85,23.95,0,0,0,0
11,19,0.367,40.43,23.95,0,0,0,0
11,14,0.44,40.5,23.95,0,0,0,0
12,14,0.462,41.74,23.95,0,0,0,0
13,13,0.5,42.98,23.95,0,0,0,0
18,14,0.563,46.07,23.95,0,0,0,0
15,13,0.536,47.98,23.95,0,0,0,0
20,5,0.8,48,23.95,0,0,0,0
18,10,0.643,49.35,23.95,0,0,0,0
27,10,0.73,52.96,23.95,0,0,0,0
28,7,0.8,53.53,23.95,0,0.3,0,0
18,8,0.692,53.74,23.95,0,0,0,0
21,8,0.724,53.83,23.95,0,0,0,0
19,13,0.594,54.34,23.95,0,0,0,0
5,18,0.217,35.17,23.96,0,0,0,0
8,20,0.286,37.05,23.96,0,0,0,0
10,18,0.357,39.66,23.96,0,0,0,0
